"FIPS_Code","County","State","NCHS_Score","Total_Population_2018","Total_Population_2020","Hispanic_Percent","Median_Household_Income","GINI_Index","Unemployment_Rate","Uninsured_Percentage","SNAP_Percent","Poverty_Percent_All","Poverty_Percent_Under_18","Veteran_Percentage","Education_GED_Percent","Education_Highschool_Percent","Education_Bachelors_Percent","Education_Masters_Percent","Education_Professional_Percent","Education_Doctorate_Percent","Alcohol_Abuse","Autism_Spectrum_Disorders","Depression","Drug_Abuse_Substance_Abuse","Schizophrenia_Other_Psychotic_Disorders","Opioid_Prescriptions_per_100","LCDC_Total","LCDCs_per_100k","LCSW_Total","LCSWs_per_100k","LPC_Total","LPCs_per_100k","LBSW_Total","LBSWs_per_100k","LMSW_Total","LMSWs_per_100k","PCP_Total","PCPs_per_100k","Psychiatrists_Total","Psychiatrists_per_100k","I35_Corridor","Total_Traffic_Fatalities","Total_Traffic_Fatalities_BAC_.08","Jail_Population_Total","Jail_Population_Pretrial"
48063,"Camp","TX",6,13033,13322,0.254444272685114,"49539",0.4615,4.1,22.6406246423721,0.171748878923767,16.7,24.8,7.03626444159178,0.0594364196069145,0.274449443523561,0.144091877811982,0.053516457494672,0.011011129528771,0.0101823348330571,"1.59","","14.5372","2.7257","3.7479","38.1",3,22.5,0,0,5,37.5,2,15,3,22.5,12,90.1,"0","0","Non I-35 Corridor","5","2","26","10"
48065,"Carson","TX",3,6005,5799,0.102232667450059,"74246",0.3824,2.7,23.2821360230446,0.0355917667238422,8.3,10.7,6.88823833304632,0.0516990291262136,0.246844660194175,0.192233009708738,0.0839805825242718,0.00145631067961165,0.00145631067961165,"","","14.7668","2.8497","2.4611","2.7",0,0,0,0,2,34.5,2,34.5,0,0,0,0,"0","0","Non I-35 Corridor","9","6","25","25"
48067,"Cass","TX",6,30119,30327,0.0469635357642824,"47539",0.4491,4.6,20.0122356414795,0.151396087610767,17.7,25.6,8.7474520278344,0.0699904580152672,0.356727099236641,0.127242366412214,0.0392652671755725,0.0071087786259542,0.00949427480916031,"1.2934","","18.3946","3.2232","3.0179","44.5",3,9.9,4,13.2,11,36.3,4,13.2,3,9.9,9,29.7,"1","3.3","Non I-35 Corridor","13","3","86","62"
48069,"Castro","TX",6,7665,7103,0.648062425605079,"49900",0.4437,2.5,23.2821360230446,0.133750488854126,15.3,20.4,2.64550264550265,0.0806347844735149,0.262491957966974,0.123740081492601,0.0272356851812138,0,0.0135106154835943,"1.812","0","11.0985","1.6988","1.6988","9.7",1,14.1,0,0,2,28.2,2,28.2,0,0,4,56.3,"0","0","Non I-35 Corridor","1","0","18","11"
48071,"Chambers","TX",2,42454,42320,0.231847971623875,"95989",0.4417,5.9,24.7739434242249,0.0687648955558671,9.3,11,4.80556569538984,0.042108384609682,0.223515457039069,0.148899102972793,0.0517087997627697,0.0196456371858551,0.00455927051671732,"1.1181","","17.0298","4.6732","1.9209","8.2",9,21.3,2,4.7,13,30.7,1,2.4,2,4.7,6,14.2,"0","0","Non I-35 Corridor","8","2","98","40"
48073,"Cherokee","TX",5,52592,52178,0.23436693987505,"50199",0.4386,4.4,21.0098430514336,0.14789644012945,16.7,24.4,6.20487185590732,0.0752189141856392,0.239959136018681,0.115265615878576,0.0441914769410391,0.00604203152364273,0.00884413309982487,"1.6355","","19.264","3.3024","3.5383","28.5",10,19.2,9,17.2,34,65.2,35,67.1,4,7.7,35,67.1,"13","24.9","Non I-35 Corridor","12","6","130","74"
48075,"Childress","TX",6,7291,7062,0.350464053192963,"43564",0.4394,2.9,23.2821360230446,0.0987868284228769,21.4,24.1,4.60684273709484,0.130003812428517,0.2472359893252,0.148494090735799,0.0213495996950057,0.0152497140678612,0.00247807853602745,"2.7685","0","14.5072","2.5471","1.9934","63.9",0,0,1,14.2,3,42.5,1,14.2,0,0,10,141.6,"0","0","Non I-35 Corridor","1","0","60","65"
48077,"Clay","TX",4,10456,9787,0.0653006510915358,"63125",0.4172,3.4,21.9790354371071,0.113729261841789,11.1,14.6,8.54374633000587,0.0578284815106216,0.290715971675846,0.171911880409127,0.0536323105166536,0.00563860477314451,0.004982953055337,"1.6446","0","20.6897","5.6233","1.9629","12.6",2,20.4,0,0,5,51.1,2,20.4,0,0,5,51.1,"0","0","Non I-35 Corridor","5","1","20","21"
48079,"Cochran","TX",6,2836,3348,0.591258741258741,"41000",0.4703,4.8,27.2771567106247,0.174463937621832,19.2,29.4,4.20102080879466,0.0537234042553192,0.292021276595745,0.0627659574468085,0.0148936170212766,0.00478723404255319,0,"","","14.0921","","","17.6",1,29.9,0,0,2,59.7,1,29.9,0,0,1,29.9,"0","0","Non I-35 Corridor","","","3","1"
48081,"Coke","TX",6,3370,3215,0.220436628259551,"45072",0.4325,3.5,24.1987973451614,0.0775384615384615,11.4,18,7.8234398782344,0.045582896329165,0.287212585720048,0.137958854376765,0.0657523194836628,0.00968132311415893,0.00847115772488907,"","0","16.8831","3.4091","3.2468","",0,0,0,0,2,62.2,1,31.1,2,62.2,0,0,"0","0","Non I-35 Corridor","1","0","",""
