"fips","Name","pov_perc_all","pov_perc_under_18","Alcohol_Abuse","Autism_Spectrum_Disorders","Depression","Drug_Abuse_Substance_Abuse","Schizophrenia_Other_Psychotic_Disorders","total_pop","total_jail_pop","total_jail_pretrial","unemployment","X2020.Total.Population","X2020.LCDC.Total","Ratio.of.LCDCs.to.100.000.Population","X2020.LCSW.Total","Ratio.of.LCSWs.to.100.000.Population","X2020.LPC.Total","Ratio.of.LPCs.to.100.000.Population","X2020.LBSW.Total","Ratio.of.LBSWs.to.100.000.Population","X2020.LMSW.Total","Ratio.of.LMSWs.to.100.000.Population","X2020.Primary.Care.Physician.Total","Ratio.of.Primary.Care.Physicians.to.100.000.Population","MSA_type","Central_Outlying","CBSA.Code","CBSA.Title","CBSA.level","RUCC_2013","State","NCHS_2013","UIC_2013","opioid_per_100","alc_est_per_capita","vet_percent_2020","percent_uninsured","Temp_MH_Services_NewApp_2020","Ext_MH_Services_NewApp_2020","Modification_NewApp_2020","Auth_Meds_NewApp_2020","Temp_MH_Services_Hearing_2020","Ext_MH_Services_Hearing_2020","Modification_Hearing_2020","Auth_Meds_Hearing_2020","Temp_MH_Services_NewApp_2020_per100k","Ext_MH_Services_NewApp_2020_per100k","Modification_NewApp_2020_per100k","Auth_Meds_NewApp_2020_per100k","Temp_MH_Services_Hearing_2020_per100k","Ext_MH_Services_Hearing_2020_per100k","Modification_Hearing_2020_per100k","Auth_Meds_Hearing_2020_per100k","X2020.Psychiatrist.Total","Ratio.of.Psychiatrists.to.100.000.Population","Total.Traffic.Fatalities","Total.Traffic.Fatalities.BAC.gt.08","Percent.Traffic.Fatalities.BAC.gt.08","Traffic_Fatalities_per_100k","I_35","percent_comp","County Code","Name.y","UNC2020_Count_Papers","desert","ACS5Y2020_Hispanic_Percent","ACS5Y2020_Poverty_Percent","ACS5Y2020_GINI_Index","ACS5Y2020_Highschool_Percent","ACS5Y2020_GED_Percent","ACS5Y2020_Bachelors_Percent","ACS5Y2020_Masters_Percent","ACS5Y2020_Professional_Percent","ACS5Y2020_Doctorate_Percent","ACS5Y2020_SNAP_Percent","ACS5Y2020_Unemployment_Percent","ACS5Y2020_Median Household Income","Zero_Papers","One_Or_Fewer_Papers"
48213,"Henderson",14.2,22.6,1.9655,0.1047,20.2836,3.4397,2.3039,82299,350,389,3.5,81179,10,12.3,"17",20.9,"28",34.5,18,22.2,"5",6.2,"43",53,"Micropolitan Statistical Area","Central",11980,"Athens, TX","Micropolitan Statistical Area-Central",4,"TX",5,3,33.3,NA,7.61655508216677,30.9357047080994,104,0,0,4,28,0,0,0,128.111950134887,0,0,4.92738269749566,34.4916788824696,0,0,0,1,1.2,21,4,20,25.8687591618522,"Non I-35 Corridor",0.966666666666667,"213","Henderson","3",FALSE,0.130854347375227,0.169914563927821,0.4723,0.269172387622037,0.0658743574705903,0.116379756442543,0.0561976058233001,0.00689964466829958,0.00367406078586953,0.127207810673323,0.0631012267231489,49469,FALSE,FALSE
48215,"Hidalgo",23.9,32.5,1.8611,0.1526,22.0324,3.2322,2.4125,865939,1055,936,7,870366,126,14.5,"84",9.7,"433",49.7,235,27,"249",28.6,"546",62.7,"Metropolitan Statistical Area","Central",32580,"McAllen-Edinburg-Mission, TX","Metropolitan Statistical Area-Central",2,"TX",3,2,17.3,5.05293523859616,2.43562962444059,32.0111930370331,183,0,0,50,286,0,0,48,21.0256374904351,0,0,5.74470969684018,32.8597394659258,0,0,5.51492130896657,23,2.6,64,20,30,7.35322841195543,"Non I-35 Corridor",0.983333333333333,"215","Hidalgo","6",FALSE,0.92305753904431,0.284397882881931,0.4838,0.199526784647889,0.0391401401112818,0.133601996647543,0.0457400322066497,0.00805784017758961,0.00562586745851643,0.284457802671828,0.0731387229746782,41846,FALSE,FALSE
48217,"Hill",14,20.4,1.7277,NA,19.2899,2.3353,2.5441,36354,139,100,3.4,35673,9,25.2,"6",16.8,"15",42,3,8.4,"8",22.4,"12",33.6,NA,NA,NA,NA,NA,6,"TX",6,4,34.6,NA,7.37860288788538,20.4605266451836,9,0,0,0,0,0,0,0,25.2291649146413,0,0,0,0,0,0,0,0,0,16,4,25,44.8518487371401,"Non I-35 Corridor",0.866666666666667,"217","Hill","2",FALSE,0.209283004237171,0.124611391574684,0.4326,0.265363919569527,0.0767487963749646,0.120847999352672,0.0432091273212769,0.0089816725330744,0.00198244123477768,0.125859172139911,0.0623152418115171,55615,FALSE,FALSE
48219,"Hockley",12.9,19.5,1.5531,NA,17.6445,2.0708,2.3296,22980,75,58,3.7,24636,1,4.1,"1",4.1,"15",60.9,4,16.2,"3",12.2,"11",44.7,"Micropolitan Statistical Area","Central",30220,"Levelland, TX","Micropolitan Statistical Area-Central",6,"TX",5,5,27.7,NA,4.94962158146446,27.2771567106247,1,0,0,0,0,0,0,0,4.05910050332846,0,0,0,0,0,0,0,0,0,9,3,33,36.5319045299562,"Non I-35 Corridor",0.95,"219","Hockley","1",TRUE,0.48564343513443,0.152676234317177,0.433,0.236816474189509,0.0450813969667455,0.108598859051064,0.0382635313760957,0.00466119382217893,0.00500904410741617,0.123652583323008,0.0655355644635033,47010,FALSE,TRUE
48221,"Hood",9.4,14.8,1.4714,NA,19.3042,2.0951,1.7053,60537,142,98,3.6,58643,9,15.3,"9",15.3,"53",90.4,17,29,"15",25.6,"42",71.6,"Micropolitan Statistical Area","Central",24180,"Granbury, TX","Micropolitan Statistical Area-Central",1,"TX",2,1,56.8,NA,8.60417546024222,22.1984326839447,20,0,0,0,1,0,0,0,34.1046672237096,0,0,0,1.70523336118548,0,0,0,2,3.4,15,4,29,25.5785004177822,"Non I-35 Corridor",0.95,"221","Hood","1",TRUE,0.125647646813828,0.0887669845556587,0.4448,0.233872081779251,0.0611272275176129,0.197103651517245,0.0710963761108809,0.0132154533314915,0.0111893907998342,0.0572474693086367,0.059620191769578,71253,FALSE,TRUE
48223,"Hopkins",12.7,18.9,1.877,NA,19.934,5.1964,2.8676,36810,94,83,3,37040,4,10.8,"7",18.9,"22",59.4,17,45.9,"17",45.9,"15",40.5,"Micropolitan Statistical Area","Central",44860,"Sulphur Springs, TX","Micropolitan Statistical Area-Central",6,"TX",5,3,42.1,8.15505477478457,6.26036371544296,20.7215860486031,41,2,0,4,9,0,0,0,110.691144708423,5.39956803455724,0,10.7991360691145,24.2980561555076,0,0,0,1,2.7,9,3,36,24.2980561555076,"Non I-35 Corridor",0.966666666666667,"223","Hopkins","1",TRUE,0.170644001307617,0.11829237886805,0.4307,0.287746747193061,0.055490251712537,0.150297920635564,0.0484779700863362,0.00766081634307487,0.00652588058854526,0.107814118691727,0.0436237803494441,54600,FALSE,TRUE
48225,"Houston",20,27.7,1.4085,NA,15.4636,2.7582,2.8169,23169,92,76,3.4,22620,3,13.3,"4",17.7,"11",48.6,4,17.7,"5",22.1,"5",22.1,NA,NA,NA,NA,NA,7,"TX",6,9,13.2,NA,8.0349859512372,26.1826246976852,5,0,0,0,0,0,0,0,22.10433244916,0,0,0,0,0,0,0,0,0,5,1,22,22.10433244916,"Non I-35 Corridor",0.866666666666667,"225","Houston","1",TRUE,0.113590794176619,0.190380155288898,0.4802,0.27367232980872,0.0899964357847214,0.109896637756921,0.0370678388974694,0.00493049780206724,0.0038612332184864,0.150473645858635,0.0301067530286674,40838,FALSE,TRUE
48227,"Howard",15.7,17.8,2.2838,NA,15.9598,2.5829,2.3382,36459,58,57,5.4,41236,3,7.3,"9",21.8,"10",24.3,12,29.1,"11",26.7,"19",46.1,"Micropolitan Statistical Area","Central",13700,"Big Spring, TX","Micropolitan Statistical Area-Central",4,"TX",5,5,19.2,11.4744693057946,6.41709695926563,24.1987973451614,150,37,0,43,53,2,0,43,363.759821515181,89.7274226404113,0,104.277815501019,128.528470268697,4.85013095353575,0,104.277815501019,9,21.8,18,5,26,43.6511785818217,"Non I-35 Corridor",0.966666666666667,"227","Howard","1",TRUE,0.433159362659818,0.163691510536792,0.4426,0.239077767907615,0.107768715174029,0.0913752725510781,0.029879673746265,0.0088023903738997,0.00375514818703061,0.0849920732781399,0.0677322153805843,57761,FALSE,TRUE
48229,"Hudspeth",24.2,33.1,NA,0,7.4074,NA,NA,4795,107,102,3.7,3400,0,0,"0",0,"0",0,0,0,"0",0,"1",29.4,"Metropolitan Statistical Area","Outlying",21340,"El Paso, TX","Metropolitan Statistical Area-Outlying",2,"TX",3,2,NA,NA,6.77701436602124,24.4458824396133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5,29,500,"Non I-35 Corridor",0.9,"229","Hudspeth","1",TRUE,0.777469596756987,0.230566534914361,0.4144,0.252246469833119,0.0609756097560976,0.0953145057766367,0.00353016688061617,0,0,0.350488021295475,0.0865257595772787,31505,FALSE,TRUE
48231,"Hunt",12.6,17.6,2.2979,0.1117,21.3437,6.814,3.5347,96493,347,215,3.6,95324,13,13.6,"18",18.9,"74",77.6,13,13.6,"36",37.8,"51",53.5,"Metropolitan Statistical Area","Outlying",19100,"Dallas-Fort Worth-Arlington, TX","Metropolitan Statistical Area-Outlying",1,"TX",2,1,29.3,5.00220096842611,7.10712713593981,15.1921257376671,169,1,0,15,204,0,0,12,177.290084343922,1.04905375351433,0,15.735806302715,214.006965716923,0,0,12.588645042172,11,11.5,39,10,26,40.9130963870589,"Non I-35 Corridor",0.983333333333333,"231","Hunt","4",FALSE,0.169767780295628,0.142701350354428,0.4422,0.283763158308813,0.0620899092096361,0.134486176891728,0.0509181313234623,0.00777303982502793,0.0106839960348056,0.12430051196571,0.0486185431910014,57467,FALSE,FALSE
48233,"Hutchinson",12.1,15.4,1.5116,NA,15.1495,2.7545,1.9819,21198,60,49,4.6,21461,0,0,"0",0,"1",4.7,4,18.6,"2",9.3,"8",37.3,"Micropolitan Statistical Area","Central",14420,"Borger, TX","Micropolitan Statistical Area-Central",6,"TX",5,5,32.4,NA,6.45583741572489,23.2821360230446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,33,18.6384604631657,"Non I-35 Corridor",0.95,"233","Hutchinson","2",FALSE,0.236199952617863,0.129741852364365,0.4175,0.251021139376568,0.0857757076316732,0.117950555356503,0.0283769258330348,0.0048011465424579,0.00286635614475099,0.0918857789086797,0.0699,57921,FALSE,FALSE
48235,"Irion",6.9,7.4,NA,0,9.6154,NA,0,1522,5.51,3.89,3.1,1508,0,0,"0",0,"0",0,0,0,"0",0,"0",0,"Metropolitan Statistical Area","Outlying",41660,"San Angelo, TX","Metropolitan Statistical Area-Outlying",3,"TX",4,2,NA,NA,6.87376074025116,24.1987973451614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,10,66.3129973474801,"Non I-35 Corridor",0.9,"235","Irion","0",TRUE,0.2730199613651,0.125563425627817,0.4563,0.332397003745318,0.0543071161048689,0.161985018726592,0.0327715355805243,0.00842696629213483,0.00187265917602996,0.0550314465408805,0.0560224089635854,53778,TRUE,TRUE
48237,"Jack",13.6,18.4,1.34,0,17.7554,2.7638,2.2613,8843,15,17,3.8,8841,3,33.9,"0",0,"2",22.6,2,22.6,"0",0,"9",101.8,NA,NA,NA,NA,NA,6,"TX",6,4,8.5,NA,5.07554296506138,21.9790354371071,1,0,0,0,1,0,0,0,11.3109376767334,0,0,0,11.3109376767334,0,0,0,0,0,7,1,7,79.1765637371338,"Non I-35 Corridor",0.883333333333333,"237","Jack","1",TRUE,0.170454545454545,0.15368746776689,0.4562,0.290788193318197,0.090820629257217,0.0916315277327279,0.0340577359714564,0.0103795004865391,0.00891988323061953,0.122436099715999,0.0332534451767525,54087,FALSE,TRUE
48239,"Jackson",12.7,17.5,2.1708,NA,18.6686,1.3507,3.4732,14874,60,43,3.3,15899,0,0,"0",0,"7",44,0,0,"2",12.6,"9",56.6,NA,NA,NA,NA,NA,6,"TX",6,6,16.5,NA,5.19081932212437,19.5224091410637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,22,37.7382225297188,"Non I-35 Corridor",0.866666666666667,"239","Jackson","1",TRUE,0.333018486034273,0.138083402375035,0.4065,0.275702346188702,0.0556842211257678,0.114288591279831,0.029604269459269,0.00513543449803645,0.00493404490987816,0.148050365556458,0.0479356734188959,58243,FALSE,TRUE
48241,"Jasper",17.3,24.9,1.739,NA,20.9457,7.1512,3.2044,35872,94,88,6.9,35525,1,2.8,"0",0,"17",47.9,9,25.3,"8",22.5,"15",42.2,NA,NA,NA,NA,NA,6,"TX",6,6,27.4,NA,7.2134627046695,26.2936353683472,4,0,0,1,0,0,0,0,11.2596762843068,0,0,2.81491907107671,0,0,0,0,0,0,7,3,44,19.7044334975369,"Non I-35 Corridor",0.866666666666667,"241","Jasper","3",FALSE,0.0685563241662449,0.202541538817808,0.4722,0.393468884781269,0.055083179297597,0.0787019921955227,0.0477305401519819,0.00653111521873075,0.000164304785376874,0.125537340619308,0.10058687047905,42756,FALSE,FALSE
48243,"Jeff Davis",22.2,59.7,NA,0,7.6596,NA,NA,2252,NA,NA,2.9,2113,0,0,"0",0,"1",47.3,0,0,"1",47.3,"1",47.3,NA,NA,NA,NA,NA,9,"TX",6,12,42.8,NA,11.0721442885772,24.4458824396133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,70,141.978230004733,"Non I-35 Corridor",0.8,"243","Jeff Davis","1",TRUE,0.268596881959911,0.190018315018315,0.3687,0.134858518964479,0.0192655027092113,0.142685129440096,0.154726068633353,0,0.00180614087898856,0.197780020181635,0.00527009222661397,NA,FALSE,TRUE
48245,"Jefferson",18.3,25.9,1.5366,0.3262,19.1962,6.8369,3.5697,255001,945,663,6.9,258678,78,30.2,"29",11.2,"170",65.7,88,34,"70",27.1,"181",70,"Metropolitan Statistical Area","Central",13140,"Beaumont-Port Arthur, TX","Metropolitan Statistical Area-Central",2,"TX",3,2,70.3,7.40665663519487,5.77602270335171,25.6831437349319,1161,0,0,95,2176,0,0,85,448.820541368033,0,0,36.7251950301147,841.200256689784,0,0,32.8593850269447,20,7.7,56,13,24,21.6485360177518,"Non I-35 Corridor",0.983333333333333,"245","Jefferson","2",FALSE,0.21196115921876,0.179673613109648,0.4829,0.268088772690811,0.0529665171276627,0.129332422234766,0.0440595383107044,0.0117769393030096,0.00749279538904899,0.155192954090967,0.057289537049657,50840,FALSE,FALSE
48247,"Jim Hogg",20.1,30.5,2.4779,0,21.0619,NA,3.0088,5248,11,6,6.4,5077,0,0,"0",0,"0",0,1,19.7,"2",39.4,"0",0,NA,NA,NA,NA,NA,6,"TX",6,6,NA,NA,4.56800330715172,37.2842580080032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"Non I-35 Corridor",0.783333333333333,"247","Jim Hogg","2",FALSE,0.926354347406979,0.312908982748364,0.4417,0.363154172560113,0.0491513437057991,0.0979490806223479,0.0275813295615276,0.00671852899575672,0,0.300970873786408,0.0811059907834101,35736,FALSE,FALSE
48249,"Jim Wells",20.1,32.9,2.5824,0.3022,22.7747,4.6978,4.4505,40822,61,55,6.9,42890,15,35,"1",2.3,"25",58.3,13,30.3,"6",14,"22",51.3,"Micropolitan Statistical Area","Central",10860,"Alice, TX","Micropolitan Statistical Area-Central",4,"TX",5,5,44,12.8564449358463,5.19914633205626,22.7710723876953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.3,7,1,9,16.3208207041268,"Non I-35 Corridor",0.983333333333333,"249","Jim Wells","1",TRUE,0.803510148053731,0.215876089060987,0.4684,0.295383305599628,0.0568089470221741,0.125653032003405,0.0299137030300685,0.00398591385782284,0.00212840060369181,0.175874342308883,0.0367712472569836,45857,FALSE,TRUE
48251,"Johnson",9.5,11.7,1.5045,0.2075,22.5673,4.2911,3.1127,171361,805,623,3.2,171701,27,15.7,"30",17.5,"108",62.9,22,12.8,"49",28.5,"64",37.3,"Metropolitan Statistical Area","Central",19100,"Dallas-Fort Worth-Arlington, TX","Metropolitan Statistical Area-Central",1,"TX",2,1,37.3,2.2231238224391,5.38829636463677,21.1943313479424,166,2,0,4,169,0,0,0,96.6796931875761,1.16481558057321,0,2.32963116114641,98.4269165584359,0,0,0,3,1.7,57,15,26,33.1972440463364,"Non I-35 Corridor",0.983333333333333,"251","Johnson","2",FALSE,0.219772524349465,0.103432282003711,0.4028,0.293204559452294,0.0649284573019968,0.134685935142952,0.0477278610384626,0.00695343253206702,0.0058376699306442,0.0897717521880899,0.0350762842796447,65311,FALSE,FALSE
48253,"Jones",19.5,21.2,1.7008,NA,16.0052,2.0933,2.9655,19817,35,22,4,19735,3,15.2,"0",0,"5",25.3,3,15.2,"2",10.1,"4",20.3,"Metropolitan Statistical Area","Outlying",10180,"Abilene, TX","Metropolitan Statistical Area-Outlying",3,"TX",4,2,10.8,NA,5.8892335859228,27.9468238353729,3,0,0,0,0,0,0,0,15.2014187990879,0,0,0,0,0,0,0,0,0,8,3,36,40.5371167975678,"Non I-35 Corridor",0.95,"253","Jones","4",FALSE,0.277900774881755,0.114512204693509,0.4142,0.20940891015704,0.172137224506302,0.0919997304037204,0.0226460874839927,0.00181977488710656,0.00202197209678506,0.138328019837053,0.0598585162343552,52471,FALSE,FALSE
48255,"Karnes",17.5,22.9,1.8519,NA,17.5381,2.342,4.4118,15650,10,NA,3.1,15393,3,19.5,"0",0,"5",32.5,1,6.5,"4",26,"5",32.5,NA,NA,NA,NA,NA,6,"TX",6,4,23.2,NA,5.37049626104691,19.5224091410637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,NA,3,58.4681348664978,"Non I-35 Corridor",0.833333333333333,"255","Karnes","1",TRUE,0.55573422525246,0.172481733847796,0.5247,0.270398481973435,0.0924098671726755,0.112903225806452,0.0403225806451613,0.00493358633776091,0.000759013282732448,0.128734622144112,0.0354050413700212,52896,FALSE,TRUE
48257,"Kaufman",9.2,12.7,1.7758,0.1758,21.0989,4.0527,2.9099,128622,422,364,3.4,125134,38,30.4,"29",23.2,"81",64.7,19,15.2,"47",37.6,"43",34.4,"Metropolitan Statistical Area","Outlying",19100,"Dallas-Fort Worth-Arlington, TX","Metropolitan Statistical Area-Outlying",1,"TX",2,1,20.7,NA,5.05883972197371,13.700333237648,273,5,0,33,271,0,0,33,218.166125913021,3.99571659181358,0,26.3717295059696,216.567839276296,0,0,26.3717295059696,19,15.2,50,10,21,39.9571659181358,"Non I-35 Corridor",0.966666666666667,"257","Kaufman","4",FALSE,0.224104721400394,0.107385223305975,0.4079,0.266898039357459,0.0637961992215273,0.141848330380921,0.0500704963667257,0.00484436571345938,0.0050251256281407,0.0994979228789153,0.0532497323749809,72179,FALSE,FALSE
48259,"Kendall",6.7,8.6,1.6324,NA,15.8857,1.7533,1.9045,45641,55,39,2.7,46278,19,41.1,"7",15.1,"60",129.7,5,10.8,"9",19.4,"48",103.7,"Metropolitan Statistical Area","Outlying",41700,"San Antonio-New Braunfels, TX","Metropolitan Statistical Area-Outlying",1,"TX",2,1,29.5,15.8088484383116,8.3380383477495,21.7678442597389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15.1,14,5,33,30.2519555728424,"I-35 Corridor",0.966666666666667,"259","Kendall","2",FALSE,0.241718142050076,0.0484519814193319,0.4775,0.160869007124061,0.0311276554778256,0.287016237725435,0.129580899813876,0.0204094730761825,0.0156280084718567,0.0386097775373588,0.0433135554541305,98692,FALSE,FALSE
48261,"Kenedy",10.8,13.8,NA,0,NA,NA,NA,442,1.23,0.99,4.3,476,0,0,"0",0,"0",0,0,0,"0",0,"0",0,"Micropolitan Statistical Area","Outlying",28780,"Kingsville, TX","Micropolitan Statistical Area-Outlying",9,"TX",5,8,NA,NA,5.71428571428571,22.7710723876953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,37,630.252100840336,"Non I-35 Corridor",0.883333333333333,"261","Kenedy","0",TRUE,0.966751918158568,0.020460358056266,0.2912,0.0888888888888889,0.0555555555555556,0.0037037037037037,0.0111111111111111,0,0,0.209302325581395,0,40083,TRUE,TRUE
48263,"Kent",11.3,12.3,NA,0,28.6822,NA,NA,726,5.33,3.75,2.3,795,0,0,"0",0,"0",0,1,125.8,"0",0,"0",0,NA,NA,NA,NA,NA,9,"TX",6,10,NA,NA,8.23373173970784,27.9468238353729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"Non I-35 Corridor",0.75,"263","Kent","0",TRUE,0.105113636363636,0.123664122137405,0.3775,0.234309623430962,0.0230125523012552,0.184100418410042,0.133891213389121,0,0.0104602510460251,0.0874125874125874,0.05,61706,TRUE,TRUE
48265,"Kerr",11.6,16.5,1.99,NA,16.7868,1.8099,2.0587,52405,135,204,3.3,52267,58,111,"24",45.9,"72",137.8,5,9.6,"26",49.7,"53",101.4,"Micropolitan Statistical Area","Central",28500,"Kerrville, TX","Micropolitan Statistical Area-Central",4,"TX",5,3,39.4,9.50606486938667,10.570744134758,21.7678442597389,291,0,0,21,322,0,0,24,556.75665333767,0,0,40.1783151893164,616.067499569518,0,0,45.9180745020759,17,32.5,8,4,48,15.3060248340253,"Non I-35 Corridor",0.966666666666667,"265","Kerr","1",TRUE,0.273627742120893,0.125197441162534,0.4436,0.236826836858484,0.045730260034812,0.181707895986075,0.0708106967667071,0.0119732053378343,0.0173532359301651,0.0871322492715481,0.0429107589658048,57196,FALSE,TRUE
48267,"Kimble",15.7,32.7,1.2422,NA,13.2505,1.5528,1.4493,4362,11,14,2.9,4344,0,0,"0",0,"0",0,0,0,"2",46,"2",46,NA,NA,NA,NA,NA,7,"TX",6,9,18.9,NA,9.77601493233784,24.1987973451614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,30,92.0810313075506,"Non I-35 Corridor",0.866666666666667,"267","Kimble","1",TRUE,0.257142857142857,0.188744789254284,0.5353,0.197161835748792,0.109299516908213,0.152777777777778,0.0676328502415459,0.0172101449275362,0.00966183574879227,0.0950686324351805,0.0319444444444444,46602,FALSE,TRUE
48269,"King",12.4,21.3,0,0,NA,NA,NA,277,43.98,25.12,0.6,309,0,0,"0",0,"0",0,0,0,"0",0,"0",0,NA,NA,NA,NA,NA,9,"TX",6,12,NA,NA,6.79245283018868,27.2771567106247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"Non I-35 Corridor",0.75,"269","King","0",TRUE,0.21505376344086,0.362007168458781,0.489,0.513513513513513,0,0.0990990990990991,0.018018018018018,0,0.018018018018018,0.0555555555555556,0.0934579439252336,39286,TRUE,TRUE
48271,"Kinney",17.9,22.7,2.0408,0,9.1837,NA,NA,3767,28,28,4.7,3462,0,0,"0",0,"0",0,0,0,"0",0,"0",0,NA,NA,NA,NA,NA,7,"TX",6,10,1.6,NA,8.94854586129754,26.7224907875061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,30,57.7700751010976,"Non I-35 Corridor",0.85,"271","Kinney","0",TRUE,0.609145345672292,0.159988385598142,0.4545,0.224419007977801,0.0541103017689906,0.129032258064516,0.0464793617759279,0.0121401318071453,0,0.224406779661017,0.0112275449101796,39972,TRUE,TRUE
48273,"Kleberg",20.8,30,1.5103,NA,19.1304,3.524,4.2105,31129,91.77,74.01,4.9,30987,14,45.2,"1",3.2,"24",77.5,8,25.8,"7",22.6,"18",58.1,"Micropolitan Statistical Area","Central",28780,"Kingsville, TX","Micropolitan Statistical Area-Central",4,"TX",5,5,23.6,12.8865979381443,6.67525773195876,22.7710723876953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,14,25.8172782134443,"Non I-35 Corridor",0.966666666666667,"273","Kleberg","1",TRUE,0.730317331163548,0.271742140977704,0.4767,0.194018449967683,0.0837299488806628,0.171514190022916,0.0571713966743052,0.00799106880545273,0.00634584875727129,0.189497307001795,0.0602834328465578,47301,FALSE,TRUE
48275,"Knox",16.3,24.6,2.4077,0,21.3483,3.3708,5.939,3653,8,4,3.4,3937,0,0,"0",0,"1",25.4,1,25.4,"0",0,"1",25.4,NA,NA,NA,NA,NA,9,"TX",6,12,26.4,NA,6.08410378765285,27.9468238353729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"Non I-35 Corridor",0.816666666666667,"275","Knox","2",FALSE,0.348736069584126,0.117647058823529,0.41,0.271730300568643,0.0345247766043867,0.116571892770106,0.0645816409423233,0.00203086921202275,0.00528025995125914,0.111190817790531,0.0449704142011834,50719,FALSE,FALSE
48277,"Lamar",19.6,26.9,1.754,0.2793,18.8694,6.2786,3.2845,49728,152,82,4,50014,5,10,"12",24,"31",62,19,38,"18",36,"37",74,"Micropolitan Statistical Area","Central",37580,"Paris, TX","Micropolitan Statistical Area-Central",5,"TX",5,8,68.2,NA,6.83397220891231,20.7215860486031,110,1,0,5,48,0,0,6,219.938417243172,1.99944015675611,0,9.99720078378054,95.9731275242932,0,0,11.9966409405367,3,6,17,3,15,33.9904826648538,"Non I-35 Corridor",0.966666666666667,"277","Lamar","2",FALSE,0.0806156322301579,0.183819034033014,0.462,0.273551784669397,0.061234640140433,0.127998829724985,0.044031597425395,0.0100058513750731,0.00538326506729081,0.137184296074018,0.0385615251299827,48036,FALSE,FALSE
48279,"Lamb",17.6,24.5,1.0465,NA,14.9419,1.9186,2.1512,13158,43,39,3.6,12776,1,7.8,"0",0,"5",39.1,3,23.5,"2",15.7,"5",39.1,NA,NA,NA,NA,NA,6,"TX",6,6,14.5,NA,4.024530471445,27.2771567106247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"Non I-35 Corridor",0.8,"279","Lamb","2",FALSE,0.558611153787064,0.19383775351014,0.4346,0.295592153063696,0.0549769920077501,0.0979656091063211,0.023613465730201,0.00217970452894163,0.00181642044078469,0.122184445388865,0.0417034811804206,44935,FALSE,FALSE
48281,"Lampasas",10,18,1.7651,NA,17.4985,2.4954,2.1911,21229,27,26,3.3,21037,8,38,"5",23.8,"15",71.3,1,4.8,"7",33.3,"8",38,"Metropolitan Statistical Area","Outlying",28660,"Killeen-Temple, TX","Metropolitan Statistical Area-Outlying",2,"TX",3,2,15.9,18.4953992694317,13.3860452212512,12.8642752766609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,10,57.0423539478062,"Non I-35 Corridor",0.966666666666667,"281","Lampasas","1",TRUE,0.196718986384266,0.109225621414914,0.4089,0.223885584441623,0.0689032947938248,0.123504644790483,0.0523290783933703,0.00735146695181448,0.00106930428390029,0.0976607439601176,0.0712975946499838,64808,FALSE,TRUE
48283,"La Salle",24,28.3,2.1605,0,11.7284,1.6975,3.7037,7531,NA,NA,2.7,8309,1,12,"0",0,"2",24.1,0,0,"0",0,"1",12,NA,NA,NA,NA,NA,6,"TX",6,6,8,NA,2.41596638655462,26.7224907875061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,23,72.21085569864,"Non I-35 Corridor",0.85,"283","La Salle","0",TRUE,0.847040127135479,0.184559159433531,0.4496,0.359298928919182,0.0847127555988316,0.059396299902629,0.00798442064264849,0,0,0.131652661064426,0.0283144570286476,47162,TRUE,TRUE
